timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
30.06,0.0131449,0.312086,0.958686,-0.0301951,0.323269,1.02488,0.039427,0.32515,1.0269,-0.0754024,0.543796,0.972606,0.12269,0.515249,0.977383,-0.0684518,0.0180986,0.243982,-0.135361,0.0452579,0.0896452,-0.102292,0.103722,0.0540171,-0.114071,0.0576131,0.206749,0.0301751,0.499048,0.0700785,0.117575,0.632079,0.0527476,0.0944419,0.706011,0.0576354,0.0829612,0.551751,0.0838153
30.07,0.0160987,0.311792,0.960455,-0.0276553,0.322524,1.02636,0.0418754,0.32551,1.02873,-0.0751414,0.54274,0.974302,0.123431,0.516572,0.979586,-0.0707965,0.030903,0.257074,-0.13575,0.0475437,0.100658,-0.102966,0.101022,0.0573685,-0.114806,0.0671376,0.216178,0.030114,0.487025,0.0700059,0.117725,0.619915,0.0527049,0.0945911,0.693932,0.057447,0.082996,0.539668,0.0839492
30.08,0.018899,0.31176,0.962281,-0.0252271,0.321827,1.02801,0.0442966,0.326002,1.0309,-0.0754298,0.541419,0.975781,0.123714,0.517779,0.981766,-0.0710079,0.0455554,0.268398,-0.136255,0.0521325,0.110932,-0.103709,0.10125,0.0622022,-0.115465,0.0777198,0.225271,0.0303982,0.474566,0.0700405,0.117864,0.60756,0.0527084,0.0946517,0.681624,0.0572259,0.0829909,0.527453,0.0839377
30.09,0.0217247,0.31119,0.964442,-0.0227919,0.321078,1.02997,0.0465662,0.326106,1.03324,-0.0759388,0.539557,0.977463,0.1236,0.518816,0.983694,-0.0704042,0.0592021,0.277569,-0.136704,0.0582545,0.119414,-0.104939,0.103397,0.0667598,-0.115827,0.0905101,0.232434,0.0306756,0.462872,0.0697571,0.118105,0.595483,0.0526381,0.0949049,0.669452,0.0570831,0.0831931,0.51536,0.0840007
30.1,0.0243379,0.310424,0.966755,-0.0204622,0.319917,1.03215,0.0486131,0.325905,1.03565,-0.076647,0.537226,0.978676,0.123165,0.519694,0.985668,-0.0692101,0.072411,0.284545,-0.137064,0.0656635,0.127384,-0.107017,0.110449,0.0732119,-0.115739,0.101234,0.239167,0.0309078,0.450298,0.0704032,0.118308,0.583338,0.0525363,0.0950749,0.657197,0.056873,0.0834997,0.503585,0.08395
30.11,0.0267064,0.309357,0.969325,-0.0184173,0.318829,1.03447,0.0504434,0.325647,1.03806,-0.0775391,0.535566,0.98075,0.122704,0.519946,0.987588,-0.0669507,0.0835942,0.290527,-0.137304,0.0764047,0.134457,-0.109418,0.123073,0.0800723,-0.114947,0.112239,0.245598,0.0313778,0.438142,0.0706461,0.118618,0.571134,0.0525549,0.0953746,0.645017,0.0568225,0.0839351,0.491215,0.0844506
30.12,0.0288981,0.308128,0.972113,-0.0165623,0.317633,1.03696,0.0523103,0.325012,1.04066,-0.0780503,0.533518,0.982693,0.122412,0.519804,0.989605,-0.064556,0.0951672,0.294025,-0.137776,0.0904953,0.139757,-0.111384,0.139209,0.0863052,-0.113442,0.12338,0.251156,0.0312175,0.425813,0.0710758,0.118943,0.558755,0.0524957,0.0957518,0.632749,0.0566943,0.0844601,0.479179,0.0843898
30.13,0.0305443,0.307171,0.974696,-0.0148338,0.31614,1.0396,0.05387,0.324342,1.0431,-0.0782262,0.531645,0.98477,0.122286,0.519646,0.991726,-0.0619772,0.10607,0.296171,-0.138433,0.107301,0.143631,-0.112675,0.157666,0.0913357,-0.111226,0.135767,0.255289,0.0317779,0.413372,0.0713419,0.119259,0.546497,0.0524468,0.0960807,0.620423,0.0565873,0.0848836,0.467081,0.0844662
30.14,0.0321761,0.305975,0.977352,-0.013306,0.314855,1.04228,0.0557559,0.323228,1.04542,-0.0782787,0.529905,0.987094,0.122292,0.519053,0.994002,-0.0592374,0.117473,0.296297,-0.139163,0.125923,0.146094,-0.113333,0.177506,0.0950763,-0.109223,0.149832,0.257719,0.0320089,0.401652,0.0711021,0.119594,0.534224,0.0523492,0.096441,0.6082,0.0564776,0.0851944,0.454913,0.0846143
30.15,0.0338706,0.304516,0.980092,-0.0117632,0.313399,1.04481,0.0572246,0.322336,1.04787,-0.0781505,0.528409,0.989542,0.122468,0.518019,0.996303,-0.0574403,0.129002,0.294949,-0.13974,0.145368,0.147272,-0.113735,0.198091,0.0973801,-0.107075,0.164456,0.258629,0.0319777,0.389297,0.071736,0.11984,0.521948,0.0523882,0.0967798,0.595928,0.0564021,0.085654,0.442828,0.0847981
30.16,0.0351466,0.303566,0.982453,-0.0102159,0.311902,1.04742,0.0587663,0.320711,1.05038,-0.0777338,0.526872,0.992065,0.123013,0.516792,0.998643,-0.0560268,0.141684,0.291903,-0.14004,0.165042,0.146913,-0.114178,0.21886,0.0983809,-0.105173,0.179325,0.25787,0.0324108,0.376795,0.0719416,0.120077,0.509728,0.0523416,0.0971301,0.583684,0.0564086,0.085636,0.430973,0.0849604
30.17,0.0367152,0.301916,0.984958,-0.00878629,0.310473,1.04987,0.0599456,0.319695,1.05275,-0.077378,0.525368,0.994587,0.12345,0.515442,1.00087,-0.0536492,0.155224,0.287328,-0.140265,0.184487,0.145233,-0.114889,0.240103,0.0982644,-0.103619,0.195056,0.25595,0.0321606,0.364965,0.0722731,0.120278,0.497349,0.0523047,0.0973726,0.571344,0.056374,0.0859369,0.41831,0.0852107
30.18,0.0378003,0.301042,0.986849,-0.00735848,0.308932,1.05229,0.0616595,0.317959,1.05473,-0.0768958,0.523861,0.997082,0.124253,0.51391,1.00296,-0.0511897,0.169328,0.281264,-0.14035,0.203969,0.142126,-0.116105,0.261813,0.0971348,-0.101672,0.209858,0.251384,0.031829,0.352838,0.0721854,0.120404,0.485051,0.0523452,0.0976185,0.559028,0.0563115,0.0861041,0.406166,0.085389
30.19,0.0389498,0.299835,0.988639,-0.00597266,0.307457,1.05439,0.0631438,0.316968,1.05653,-0.0764188,0.521967,0.999292,0.124926,0.512314,1.00487,-0.0476468,0.184227,0.273844,-0.140453,0.223865,0.137567,-0.117629,0.2842,0.0950061,-0.100755,0.224934,0.247054,0.0318403,0.340547,0.0726183,0.120509,0.47277,0.0523095,0.0977732,0.546797,0.056384,0.0860384,0.393862,0.0856543
30.2,0.0400641,0.29856,0.990304,-0.00482812,0.305928,1.05635,0.0642316,0.315911,1.05818,-0.0757664,0.519943,1.00154,0.125833,0.510769,1.00658,-0.0451563,0.199737,0.264922,-0.140703,0.244775,0.132053,-0.119199,0.307453,0.0924198,-0.0996643,0.241126,0.240896,0.0320117,0.328318,0.072905,0.120684,0.460435,0.0524133,0.0978685,0.534428,0.0562935,0.0859194,0.381584,0.0859651
30.21,0.0411447,0.297122,0.99179,-0.0036487,0.304223,1.05809,0.0653219,0.314659,1.05965,-0.0752458,0.51799,1.00364,0.126755,0.509402,1.0081,-0.0426379,0.216182,0.254071,-0.141065,0.267078,0.12575,-0.120558,0.331775,0.089177,-0.0988204,0.258107,0.233532,0.0310952,0.316035,0.0729801,0.120756,0.448242,0.0524532,0.0979432,0.522338,0.0563117,0.0858885,0.369465,0.0862153
30.22,0.0421353,0.29567,0.99298,-0.00267135,0.302707,1.05946,0.0663942,0.313549,1.06082,-0.0743737,0.515789,1.00534,0.127564,0.508096,1.00931,-0.0418314,0.232846,0.242779,-0.141862,0.290498,0.118926,-0.121709,0.357434,0.0853701,-0.0980942,0.275811,0.225188,0.0317946,0.303821,0.073377,0.120836,0.435934,0.0524316,0.0980367,0.510164,0.0563239,0.0861208,0.35732,0.08643
30.23,0.0427257,0.294661,0.993865,-0.00170296,0.301153,1.0606,0.0679238,0.313181,1.06165,-0.073909,0.51403,1.00701,0.128461,0.506775,1.01032,-0.0413319,0.250176,0.230683,-0.142757,0.315021,0.111603,-0.123422,0.383878,0.0821774,-0.0981907,0.293913,0.216655,0.0321719,0.2916,0.0734396,0.120939,0.423857,0.0524358,0.098131,0.497978,0.056314,0.086074,0.345235,0.086758
30.24,0.0434402,0.293184,0.994704,-0.000884823,0.299487,1.06155,0.0687711,0.311947,1.06251,-0.0731542,0.511973,1.00834,0.129376,0.505552,1.0109,-0.0410375,0.268415,0.217513,-0.14407,0.340287,0.103814,-0.125041,0.411006,0.0786381,-0.0987339,0.313042,0.206777,0.0318229,0.279421,0.0740275,0.121098,0.411652,0.0524255,0.0983005,0.485876,0.0563079,0.0862706,0.333133,0.0869866
30.25,0.0438776,0.291977,0.99529,-0.000187638,0.297966,1.06218,0.0691878,0.31092,1.06307,-0.0724927,0.510162,1.00936,0.130106,0.504262,1.01127,-0.0417832,0.28738,0.20417,-0.145447,0.366427,0.095669,-0.126775,0.438616,0.0750805,-0.0995343,0.332264,0.197447,0.0320326,0.267445,0.0739755,0.12128,0.399487,0.0525101,0.098463,0.473635,0.056206,0.0864364,0.321195,0.087219
30.26,0.0441719,0.290623,0.995686,0.000291316,0.296514,1.06254,0.0696777,0.309716,1.06341,-0.0718602,0.508431,1.00999,0.130965,0.503062,1.01132,-0.0431541,0.307278,0.190691,-0.147378,0.393445,0.0875865,-0.128672,0.466822,0.0715468,-0.101013,0.353017,0.186982,0.031839,0.255216,0.0746671,0.121486,0.387334,0.0525021,0.0986978,0.461453,0.0560817,0.0866294,0.309167,0.0875718
30.27,0.0442451,0.289514,0.995688,0.000603872,0.295163,1.06267,0.0700334,0.308442,1.06347,-0.0711469,0.506746,1.01027,0.131635,0.501812,1.01098,-0.0444321,0.32814,0.17703,-0.149571,0.421254,0.0796825,-0.130781,0.495555,0.068446,-0.103062,0.375441,0.175365,0.0320559,0.243294,0.0746208,0.121638,0.375148,0.0524681,0.0990175,0.449255,0.0561221,0.0867295,0.297166,0.0877861
30.28,0.0443347,0.287986,0.99561,0.000793785,0.293764,1.06249,0.0701973,0.307333,1.06331,-0.0705118,0.505413,1.01018,0.132398,0.500591,1.01027,-0.0465784,0.350789,0.163457,-0.152059,0.449876,0.072368,-0.133139,0.524806,0.0658259,-0.105144,0.397997,0.164516,0.0323567,0.231289,0.0745827,0.121866,0.362983,0.0525755,0.0992099,0.437156,0.0559761,0.0865807,0.285174,0.0880968
30.29,0.0443185,0.286488,0.995251,0.000968569,0.292373,1.0621,0.0701932,0.306094,1.06286,-0.0698132,0.504013,1.00987,0.132902,0.499278,1.00927,-0.0498993,0.374562,0.148458,-0.155076,0.479303,0.0657696,-0.135685,0.554432,0.0640183,-0.107157,0.421416,0.153305,0.0321758,0.219299,0.0752026,0.121983,0.35081,0.0525461,0.0995112,0.425064,0.0559236,0.086579,0.273148,0.0884353
30.3,0.0438641,0.285623,0.994381,0.000852295,0.29146,1.06138,0.0700637,0.305039,1.06207,-0.0693284,0.50301,1.00904,0.133574,0.498067,1.00794,-0.0533533,0.398941,0.13496,-0.158383,0.509369,0.0600872,-0.138574,0.584445,0.0632347,-0.110294,0.445551,0.143081,0.0319651,0.20734,0.075412,0.122203,0.338715,0.0525739,0.0996099,0.412978,0.0557574,0.0864421,0.261252,0.0888507
30.31,0.0440942,0.283413,0.993722,0.000644464,0.29053,1.06038,0.0699499,0.303663,1.06111,-0.0686526,0.502101,1.00792,0.134064,0.496754,1.00628,-0.0571886,0.423935,0.121932,-0.16187,0.540027,0.0555703,-0.141245,0.614581,0.0634509,-0.113906,0.470479,0.133606,0.0314356,0.195728,0.0758158,0.122219,0.32641,0.05254,0.0998276,0.400822,0.0556402,0.0861595,0.249495,0.0891754
30.32,0.0430537,0.283223,0.992182,0.000275615,0.289694,1.0591,0.0695163,0.302722,1.05972,-0.0683533,0.501706,1.00639,0.134395,0.495522,1.00428,-0.0619272,0.450079,0.109752,-0.165746,0.57128,0.0523482,-0.144523,0.645183,0.0655761,-0.117949,0.495874,0.124914,0.0317742,0.18368,0.076019,0.122254,0.314388,0.0525382,0.0999078,0.38872,0.05543,0.0858568,0.237525,0.089702
30.33,0.0423419,0.282496,0.990621,-0.000285513,0.289137,1.05753,0.0689065,0.301875,1.05811,-0.0678038,0.500995,1.00441,0.134725,0.494426,1.00218,-0.0671832,0.476497,0.0987902,-0.169569,0.602846,0.0508695,-0.147367,0.675164,0.0687626,-0.123442,0.522615,0.11727,0.0312884,0.17135,0.0767147,0.122265,0.302274,0.0524359,0.100202,0.376643,0.0554376,0.0853456,0.225859,0.0901904
30.34,0.041497,0.281946,0.988865,-0.00098313,0.288782,1.05574,0.068292,0.301143,1.05623,-0.0676196,0.500575,1.0024,0.134988,0.493395,0.9998,-0.0746183,0.50292,0.0893265,-0.173329,0.634561,0.0515104,-0.149319,0.704779,0.0737419,-0.128493,0.548734,0.11196,0.0309156,0.160063,0.0767951,0.12231,0.290186,0.0525404,0.100322,0.364438,0.0552692,0.0850197,0.214124,0.0906743
30.35,0.0404107,0.281587,0.986854,-0.00187991,0.288621,1.05359,0.0667685,0.299518,1.05455,-0.0675692,0.500601,0.999973,0.135128,0.49254,0.997346,-0.0829107,0.529732,0.0800312,-0.176931,0.666003,0.0541966,-0.150728,0.733796,0.0810203,-0.132944,0.574329,0.107884,0.0307313,0.148047,0.0775118,0.122376,0.27808,0.0524969,0.100502,0.352414,0.055142,0.084559,0.202587,0.0911387
30.36,0.0392889,0.281312,0.984692,-0.00285904,0.288637,1.0512,0.0657687,0.299013,1.05227,-0.0677039,0.499688,0.997262,0.135051,0.492024,0.99473,-0.087685,0.55518,0.0746668,-0.180133,0.696194,0.0589385,-0.152,0.761393,0.0908725,-0.139377,0.599816,0.10576,0.0306274,0.13668,0.0777808,0.122453,0.266046,0.0524623,0.100707,0.34038,0.0549147,0.0842901,0.190584,0.092043
30.37,0.0382094,0.281033,0.982535,-0.00405251,0.288823,1.04858,0.0647572,0.299033,1.04967,-0.0677489,0.500149,0.994402,0.134931,0.491677,0.991978,-0.0932941,0.578033,0.0704265,-0.183079,0.724374,0.0655916,-0.152795,0.786116,0.101928,-0.143704,0.623544,0.10464,0.0302943,0.12478,0.0784501,0.122558,0.253936,0.0524866,0.100983,0.328302,0.0546597,0.0841438,0.178887,0.0925996
30.38,0.0368451,0.28114,0.980054,-0.00520992,0.288995,1.04586,0.0636285,0.298962,1.04703,-0.0680146,0.500834,0.991195,0.134686,0.491596,0.989161,-0.0999966,0.601106,0.06745,-0.185457,0.749967,0.0742845,-0.152495,0.807955,0.113959,-0.149042,0.645986,0.106406,0.0297575,0.113235,0.0789522,0.122708,0.241881,0.0524768,0.101248,0.316193,0.0543995,0.083983,0.167186,0.0934576
30.39,0.035522,0.281235,0.977486,-0.00660362,0.289469,1.04287,0.0622248,0.29911,1.04419,-0.0685127,0.501993,0.988252,0.133988,0.49168,0.986195,-0.104941,0.621273,0.0662031,-0.186598,0.77172,0.0846743,-0.150382,0.826939,0.125542,-0.150364,0.665189,0.10872,0.0297676,0.101521,0.079635,0.122864,0.229828,0.0525681,0.101527,0.304271,0.0542105,0.0836138,0.155763,0.0941272
30.4,0.0343783,0.281311,0.974858,-0.00788335,0.289914,1.03984,0.0609317,0.299513,1.04118,-0.0689724,0.502629,0.985107,0.133478,0.491923,0.983247,-0.108143,0.639975,0.0657346,-0.185678,0.789444,0.0946263,-0.147155,0.842318,0.135773,-0.150225,0.681042,0.112191,0.029202,0.0904244,0.0806871,0.123006,0.217897,0.0526252,0.10168,0.292352,0.0539673,0.0833441,0.144518,0.0949753
30.41,0.0328607,0.282118,0.972066,-0.00924769,0.290661,1.03671,0.0595262,0.29981,1.03837,-0.0695494,0.504359,0.982465,0.13271,0.492529,0.980377,-0.105107,0.652648,0.0657511,-0.183251,0.802363,0.101303,-0.14457,0.853244,0.144055,-0.147868,0.692735,0.113729,0.0293485,0.0786492,0.0827628,0.123089,0.20589,0.0526559,0.101911,0.280351,0.0536403,0.0833121,0.133128,0.0961838
30.42,0.0316936,0.282537,0.96948,-0.0106582,0.291496,1.03359,0.0582798,0.300465,1.03521,-0.0704458,0.505933,0.979876,0.131623,0.49298,0.977559,-0.100323,0.66149,0.0645254,-0.180563,0.810689,0.102211,-0.144086,0.859194,0.149007,-0.14547,0.700348,0.1131,0.0291758,0.0670787,0.0850594,0.123231,0.194059,0.0527587,0.10222,0.268501,0.0533378,0.0834622,0.121754,0.0976834
30.43,0.030344,0.28352,0.966769,-0.0120261,0.292155,1.0307,0.0569054,0.301451,1.03229,-0.0713671,0.507811,0.977383,0.130511,0.493734,0.974837,-0.0949612,0.665982,0.0621931,-0.176084,0.814364,0.0967024,-0.144794,0.86074,0.149296,-0.141242,0.703087,0.108927,0.0297325,0.0560737,0.0870524,0.123613,0.182382,0.0528402,0.102566,0.256695,0.0530774,0.0838422,0.110947,0.0991457
30.44,0.0288309,0.284931,0.964032,-0.0133516,0.292927,1.02809,0.0554734,0.302624,1.02953,-0.0725853,0.510001,0.974979,0.129102,0.494801,0.972205,-0.089916,0.665017,0.059521,-0.171829,0.812658,0.089522,-0.144249,0.858957,0.145079,-0.137598,0.701403,0.104403,0.0311744,0.044878,0.090028,0.124,0.170655,0.0530075,0.103015,0.244741,0.0526375,0.0845492,0.100141,0.10103
30.45,0.0276269,0.286035,0.961472,-0.0147484,0.29415,1.02562,0.0541659,0.304013,1.02689,-0.0741112,0.51263,0.972683,0.127386,0.496306,0.96968,-0.0868297,0.659697,0.0596655,-0.169215,0.805797,0.0843587,-0.140358,0.854787,0.136977,-0.133898,0.695576,0.101698,0.0320135,0.0341917,0.093461,0.124607,0.159146,0.0533281,0.103595,0.232887,0.0522871,0.0856443,0.0894405,0.103541
30.46,0.0260323,0.287879,0.958904,-0.0159984,0.295613,1.02342,0.0528405,0.305651,1.02435,-0.0760516,0.515356,0.970363,0.125255,0.497908,0.967131,-0.0809689,0.650083,0.0587647,-0.167809,0.797145,0.0796062,-0.136395,0.849697,0.126548,-0.12994,0.687524,0.0987625,0.0332034,0.0236551,0.0978635,0.125144,0.147676,0.0537748,0.104182,0.221267,0.0520615,0.0865755,0.079365,0.106316
30.47,0.024524,0.289502,0.956608,-0.0175388,0.297458,1.02113,0.0514252,0.307425,1.02198,-0.0782194,0.518365,0.968266,0.122896,0.499794,0.964806,-0.0772319,0.643172,0.0595195,-0.164748,0.789227,0.072422,-0.132785,0.845156,0.116946,-0.126475,0.682269,0.0944292,0.0347588,0.0135502,0.102842,0.125728,0.136571,0.054379,0.104823,0.209837,0.0519633,0.0876203,0.0695208,0.109634
30.48,0.0226245,0.291585,0.95456,-0.0193684,0.299608,1.01909,0.049668,0.309124,1.01998,-0.0803676,0.521531,0.966534,0.120557,0.501836,0.962845,-0.0766964,0.63669,0.0612434,-0.161012,0.7831,0.0660562,-0.128355,0.841678,0.107189,-0.124558,0.678631,0.0922321,0.036325,0.0045627,0.108326,0.12645,0.125621,0.0551653,0.105382,0.198481,0.0516884,0.0887171,0.0600851,0.113492
30.49,0.0205829,0.293401,0.952855,-0.0214289,0.30171,1.0173,0.047574,0.310793,1.01825,-0.0823219,0.524707,0.965426,0.118412,0.503888,0.961509,-0.0769535,0.629634,0.0633362,-0.157206,0.77756,0.0589258,-0.123743,0.838162,0.0960132,-0.124103,0.67449,0.090488,0.0377972,-0.00440062,0.115087,0.127127,0.115112,0.0560543,0.105958,0.187252,0.0512426,0.0896117,0.0519573,0.117336
30.5,0.0180944,0.295674,0.951572,-0.0237409,0.303971,1.01587,0.045173,0.312595,1.01706,-0.0843011,0.527708,0.964906,0.116242,0.505766,0.96076,-0.078132,0.622774,0.0645059,-0.155534,0.770674,0.0521209,-0.121287,0.832799,0.0854326,-0.124402,0.668928,0.0892349,0.0395084,-0.0116597,0.122115,0.127696,0.104599,0.0571966,0.106354,0.1759,0.050427,0.0908635,0.0439003,0.122181
30.51,0.0156471,0.297624,0.950859,-0.0263716,0.306401,1.01506,0.0427189,0.314463,1.01643,-0.0858798,0.530552,0.965039,0.114473,0.507486,0.960664,-0.0787307,0.613656,0.0659107,-0.156087,0.760865,0.0468722,-0.121836,0.825382,0.0772244,-0.125137,0.661628,0.0884339,0.041082,-0.0185946,0.130519,0.128473,0.0945362,0.0586277,0.106855,0.164951,0.0499213,0.0922975,0.0364956,0.127514
30.52,0.0128038,0.300145,0.950346,-0.0289851,0.308438,1.01519,0.0401793,0.316319,1.01624,-0.08752,0.533429,0.965656,0.112642,0.509239,0.961053,-0.0795342,0.603643,0.0669295,-0.157926,0.7503,0.0423588,-0.123946,0.816507,0.0702579,-0.126721,0.652731,0.0879578,0.0424679,-0.0240917,0.139995,0.129,0.0847308,0.0605732,0.107193,0.154231,0.0494599,0.0936087,0.0301396,0.133757
30.53,0.0101156,0.302224,0.950362,-0.0314636,0.310295,1.01584,0.037639,0.317914,1.01664,-0.0891642,0.535992,0.966577,0.110807,0.510679,0.961745,-0.0805628,0.592681,0.0677181,-0.160241,0.739423,0.0405362,-0.12486,0.806861,0.0648255,-0.12787,0.643235,0.0879169,0.0432626,-0.0274377,0.150203,0.129325,0.0758449,0.0632182,0.107291,0.143884,0.0491148,0.0944932,0.0250056,0.14085
30.54,0.00749782,0.304281,0.95077,-0.0337161,0.311723,1.0169,0.0355113,0.319185,1.01742,-0.0907411,0.538654,0.967912,0.10904,0.512217,0.962852,-0.0813163,0.581093,0.068328,-0.160982,0.728083,0.0402324,-0.124336,0.795644,0.0616333,-0.128288,0.632995,0.0881966,0.0435299,-0.0285042,0.16158,0.129364,0.0675636,0.0664163,0.107008,0.133773,0.0490614,0.0951948,0.022033,0.148129
30.55,0.00496712,0.306072,0.95141,-0.0358308,0.312948,1.01815,0.033335,0.320265,1.01832,-0.092679,0.54094,0.969381,0.106911,0.513379,0.964092,-0.0813954,0.56958,0.0688778,-0.161269,0.716425,0.0400731,-0.124241,0.78463,0.0599037,-0.128304,0.622379,0.08871,0.0432887,-0.0270209,0.173494,0.129211,0.0598499,0.0701514,0.106569,0.123845,0.0492961,0.0958029,0.0207278,0.156014
