timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
20.23,0.059476,0.361116,0.949792,-0.032804,0.385197,1.02233,0.0870258,0.390392,1.02685,-0.0524986,0.626962,0.996597,0.0676918,0.633715,1.0046,-0.0872735,0.199389,0.263274,-0.142634,0.221126,0.12913,-0.0987408,0.303672,0.0609494,-0.121152,0.233385,0.226773,0.0639748,0.507977,0.0580911,0.126301,0.648852,0.0455383,0.0930633,0.738852,0.0455508,0.11004,0.552487,0.0706156
20.24,0.0615305,0.360774,0.953462,-0.0307774,0.384601,1.0257,0.0891088,0.390516,1.02985,-0.0533401,0.625803,0.999075,0.0668853,0.63353,1.00665,-0.0839632,0.212077,0.261878,-0.140551,0.238163,0.128954,-0.098848,0.325749,0.0628082,-0.118335,0.247366,0.227089,0.0638478,0.49572,0.0582143,0.126287,0.636593,0.0456196,0.0931685,0.726766,0.0456254,0.109995,0.540161,0.0707649
20.25,0.063253,0.360434,0.957196,-0.0288588,0.384139,1.02941,0.0910612,0.390684,1.03297,-0.0539848,0.624471,1.00167,0.066101,0.633184,1.00881,-0.0807839,0.22551,0.258725,-0.138433,0.255845,0.127077,-0.0985519,0.346242,0.063351,-0.116125,0.261885,0.225484,0.0637357,0.483649,0.0584821,0.126391,0.62436,0.0456189,0.0931251,0.714472,0.0454102,0.110018,0.528013,0.0708909
20.26,0.0647532,0.359976,0.960851,-0.0271165,0.383414,1.03319,0.092845,0.390906,1.03599,-0.0543599,0.62319,1.00438,0.0656357,0.632534,1.0111,-0.0779048,0.239792,0.253893,-0.137107,0.274081,0.123744,-0.0984659,0.368163,0.0632936,-0.113886,0.276764,0.222512,0.0635673,0.471759,0.0587421,0.12635,0.612225,0.0456953,0.0932045,0.702342,0.0453369,0.109998,0.515828,0.0710663
20.27,0.0660236,0.359377,0.964345,-0.0253931,0.382676,1.03684,0.0943377,0.391336,1.03891,-0.0545561,0.621802,1.0071,0.065284,0.6316,1.01337,-0.0755882,0.254801,0.247693,-0.135488,0.293817,0.119535,-0.0983677,0.391205,0.0623894,-0.112121,0.292956,0.218382,0.0635655,0.459618,0.0590249,0.126512,0.600012,0.0457719,0.0932317,0.690226,0.0452596,0.110115,0.503706,0.0712484
20.28,0.067256,0.358737,0.967433,-0.0239442,0.381973,1.04012,0.0956519,0.391741,1.04159,-0.0547261,0.620301,1.00964,0.0649644,0.630492,1.01555,-0.0737003,0.27039,0.240284,-0.134419,0.314902,0.114403,-0.0979747,0.414265,0.060516,-0.110066,0.308577,0.213148,0.0634815,0.447615,0.059271,0.126506,0.587918,0.045759,0.0933139,0.67808,0.0451578,0.109987,0.491679,0.0714346
20.29,0.0682395,0.358171,0.970131,-0.0225932,0.381156,1.043,0.0967545,0.392168,1.04398,-0.0547759,0.618732,1.01191,0.064733,0.629434,1.01755,-0.072547,0.286645,0.231754,-0.133761,0.337096,0.10866,-0.097552,0.440215,0.0596443,-0.109369,0.326569,0.207077,0.063374,0.435556,0.0594615,0.126522,0.575817,0.0458516,0.093297,0.666036,0.0451011,0.110007,0.479595,0.0716677
20.3,0.0689982,0.357643,0.972258,-0.0213018,0.379971,1.04544,0.0977239,0.392545,1.04593,-0.0549899,0.617115,1.014,0.0645378,0.62829,1.01906,-0.0719327,0.304092,0.22182,-0.133698,0.360609,0.101951,-0.0972264,0.466788,0.0578895,-0.108853,0.345415,0.199859,0.0632843,0.423419,0.0597301,0.126418,0.563688,0.045875,0.0932767,0.654059,0.0450359,0.109769,0.467525,0.0719524
20.31,0.0696636,0.356993,0.973798,-0.020344,0.378822,1.04725,0.0984318,0.392773,1.04745,-0.0551085,0.615562,1.01571,0.0644439,0.627196,1.02027,-0.0717332,0.322326,0.210936,-0.133992,0.385139,0.0948952,-0.0978101,0.493598,0.055662,-0.109774,0.365655,0.190828,0.0632415,0.411013,0.0599294,0.126397,0.55156,0.0459388,0.0933436,0.641874,0.0449904,0.109636,0.455508,0.0721492
20.32,0.0700647,0.356571,0.974798,-0.0195151,0.377833,1.04846,0.0989808,0.392898,1.04848,-0.0549345,0.614127,1.01715,0.0642755,0.626251,1.02105,-0.0717385,0.340973,0.199165,-0.134855,0.410711,0.0871503,-0.0991587,0.520975,0.0533582,-0.112904,0.386782,0.180805,0.0631725,0.399149,0.0601875,0.126406,0.539393,0.0459413,0.0933298,0.629746,0.0448843,0.109446,0.443422,0.072347
20.33,0.0703359,0.355981,0.975227,-0.0189904,0.377026,1.04908,0.099396,0.392672,1.04902,-0.0548817,0.612718,1.01824,0.0641615,0.625386,1.02144,-0.0725664,0.361277,0.186173,-0.136384,0.436982,0.0787499,-0.101695,0.550267,0.0522255,-0.113387,0.407251,0.170863,0.0629324,0.387089,0.060337,0.12639,0.527258,0.0460355,0.0934445,0.617746,0.0447746,0.109295,0.431401,0.0726035
20.34,0.0703512,0.355262,0.975097,-0.0185147,0.375983,1.04933,0.0996241,0.392198,1.04912,-0.0548908,0.611453,1.01903,0.0639568,0.624791,1.02135,-0.0738633,0.38268,0.172362,-0.138428,0.464109,0.070321,-0.105616,0.579621,0.0518808,-0.114145,0.428801,0.160612,0.0629254,0.374811,0.0608072,0.126372,0.515214,0.0460469,0.0933882,0.605599,0.0447441,0.109068,0.419287,0.0728186
20.35,0.0700672,0.354683,0.97458,-0.018374,0.375024,1.04917,0.0996182,0.391581,1.04883,-0.0550848,0.610346,1.01942,0.063823,0.624109,1.02082,-0.0756834,0.404722,0.158305,-0.141168,0.492244,0.0620969,-0.110018,0.608932,0.051419,-0.11683,0.451025,0.149858,0.0627237,0.362884,0.0607556,0.126436,0.503001,0.0460985,0.0934752,0.593483,0.0446978,0.108928,0.407211,0.0730288
20.36,0.0695064,0.353869,0.973725,-0.0183699,0.374038,1.0487,0.0994155,0.390825,1.04813,-0.0553235,0.609502,1.01949,0.0636031,0.623446,1.02,-0.0784679,0.428873,0.143799,-0.144529,0.521343,0.0545145,-0.114829,0.639548,0.0520771,-0.118947,0.474431,0.139333,0.0626486,0.350254,0.0613232,0.126504,0.490906,0.0461374,0.0934994,0.581333,0.0445884,0.108822,0.395195,0.0732215
20.37,0.0686657,0.353118,0.972601,-0.0186963,0.373166,1.04798,0.0989424,0.38989,1.04714,-0.0554721,0.608729,1.01903,0.0634749,0.622867,1.01877,-0.0815674,0.453392,0.129706,-0.148879,0.550711,0.0475815,-0.12016,0.669802,0.0529391,-0.12235,0.498883,0.128798,0.0624424,0.33814,0.0615167,0.126553,0.478845,0.0461954,0.0935346,0.569304,0.0445473,0.10871,0.383236,0.0735085
20.38,0.0675077,0.352305,0.971316,-0.0192708,0.372533,1.04706,0.0982648,0.389053,1.04592,-0.0556155,0.608147,1.01804,0.0632606,0.622447,1.0172,-0.0853656,0.47846,0.1165,-0.15385,0.580955,0.0418254,-0.126255,0.698632,0.0536672,-0.12674,0.523534,0.119049,0.0622438,0.326038,0.0617246,0.126593,0.466705,0.0461574,0.0934616,0.557189,0.0444707,0.108432,0.371075,0.0737276
20.39,0.0661961,0.351251,0.970081,-0.0200184,0.371739,1.04594,0.0973875,0.388175,1.04453,-0.0558757,0.607762,1.01674,0.0631174,0.621817,1.0153,-0.0901053,0.50482,0.104025,-0.159409,0.611214,0.0372379,-0.131692,0.729198,0.0561662,-0.131213,0.549351,0.110061,0.0618862,0.31422,0.0616961,0.126614,0.454576,0.046198,0.0938271,0.545244,0.0445381,0.108111,0.358993,0.0740525
20.4,0.0648428,0.350228,0.968828,-0.0211462,0.371095,1.04478,0.0963492,0.387444,1.04299,-0.0563263,0.607429,1.01494,0.0628632,0.621375,1.01317,-0.0952781,0.531039,0.0930221,-0.165282,0.64215,0.0341838,-0.137289,0.758927,0.0595099,-0.136593,0.575662,0.102354,0.0615281,0.302188,0.0619035,0.126674,0.442491,0.0462629,0.0938919,0.533187,0.0445478,0.107851,0.347105,0.0742521
20.41,0.0633878,0.349365,0.967595,-0.0223029,0.370616,1.04356,0.0952189,0.386861,1.04143,-0.0568548,0.607461,1.01301,0.0623347,0.621112,1.01078,-0.101141,0.557994,0.0832429,-0.171218,0.67263,0.0328303,-0.142569,0.787735,0.0639662,-0.1416,0.601704,0.0960038,0.0613878,0.290208,0.0623765,0.126859,0.430473,0.0462658,0.0937762,0.520933,0.0444234,0.107436,0.335171,0.0746256
20.42,0.0619594,0.348659,0.966322,-0.0235087,0.370411,1.04217,0.0941251,0.38639,1.0398,-0.0573877,0.607699,1.01091,0.0619346,0.620958,1.00817,-0.106727,0.584607,0.0750805,-0.176788,0.702556,0.0335468,-0.147115,0.81594,0.0698386,-0.146511,0.627964,0.091286,0.0609643,0.278124,0.0625624,0.126951,0.418459,0.0464562,0.0938563,0.508825,0.0443391,0.107126,0.323315,0.0750055
20.43,0.0605006,0.348159,0.965086,-0.0247797,0.370192,1.04072,0.0930149,0.386208,1.03812,-0.0580859,0.60813,1.0085,0.0611257,0.621076,1.00541,-0.111774,0.610285,0.0685641,-0.181564,0.730909,0.0353256,-0.150795,0.842314,0.0775788,-0.15114,0.653594,0.0883324,0.0605814,0.266215,0.0630391,0.126937,0.406334,0.0464739,0.0939133,0.496751,0.0442878,0.106614,0.311381,0.0754624
20.44,0.0591382,0.347864,0.963866,-0.025994,0.370098,1.03912,0.0918435,0.386383,1.0364,-0.058974,0.608823,1.00608,0.0603834,0.621421,1.00253,-0.116522,0.634374,0.0636522,-0.18558,0.756982,0.0380883,-0.153486,0.865765,0.0866493,-0.155513,0.676199,0.0858816,0.0600223,0.254111,0.063527,0.12687,0.394215,0.0465339,0.0940339,0.484681,0.0443631,0.106213,0.299523,0.0760802
20.45,0.0577382,0.347925,0.962527,-0.0271873,0.370205,1.03737,0.0908326,0.386534,1.03472,-0.0599299,0.609519,1.00354,0.0595257,0.621921,0.999577,-0.120356,0.656406,0.0598278,-0.188535,0.780653,0.0423329,-0.154916,0.886475,0.0965765,-0.158704,0.696773,0.0856532,0.0595826,0.24214,0.0642115,0.126701,0.382014,0.0465646,0.0940959,0.472555,0.0442609,0.105485,0.28765,0.0767605
20.46,0.0564056,0.348145,0.961277,-0.0283384,0.370221,1.03565,0.0897916,0.38697,1.03296,-0.0609343,0.610229,1.00088,0.0585607,0.622693,0.996698,-0.122404,0.67475,0.0574203,-0.189884,0.800656,0.0474295,-0.15472,0.903649,0.106637,-0.159982,0.715595,0.0859672,0.0590377,0.230264,0.065086,0.126577,0.369867,0.0465626,0.0940767,0.460431,0.0442432,0.104956,0.275988,0.0776452
20.47,0.0551024,0.348741,0.959939,-0.029619,0.370667,1.03379,0.0888646,0.387404,1.03112,-0.0620394,0.61104,0.998225,0.0575604,0.623572,0.993737,-0.123094,0.689513,0.0554615,-0.189858,0.816498,0.0522309,-0.153199,0.916057,0.114954,-0.16048,0.728557,0.085761,0.0584837,0.218293,0.0662927,0.126425,0.357785,0.046671,0.09401,0.448326,0.0441695,0.104303,0.264355,0.0786364
20.48,0.0539009,0.349407,0.958266,-0.0307735,0.370893,1.0319,0.0878305,0.388318,1.02909,-0.0631471,0.611709,0.995524,0.0564348,0.624428,0.990885,-0.12241,0.700188,0.0535552,-0.188326,0.828013,0.0550675,-0.150566,0.924603,0.120993,-0.159348,0.738551,0.085318,0.0580407,0.206719,0.0677582,0.126303,0.34572,0.0466975,0.0940636,0.436387,0.0440148,0.103947,0.252971,0.0797676
20.49,0.0527121,0.350347,0.956514,-0.0319438,0.371259,1.02981,0.0868371,0.389272,1.02691,-0.0644007,0.612323,0.992804,0.0552708,0.625359,0.988128,-0.120108,0.706286,0.0518201,-0.185172,0.835118,0.055221,-0.147089,0.929737,0.123779,-0.157244,0.745174,0.0843491,0.0576118,0.195107,0.0697395,0.126076,0.333781,0.0467566,0.0941818,0.424354,0.043887,0.10365,0.241674,0.0812944
20.5,0.0515608,0.351356,0.954326,-0.0327682,0.371695,1.02767,0.08571,0.390574,1.02444,-0.0658349,0.61314,0.990318,0.0538442,0.626313,0.985496,-0.11729,0.708645,0.0497793,-0.180954,0.838181,0.0526125,-0.143376,0.931685,0.12265,-0.154112,0.749416,0.0830257,0.0574932,0.183849,0.0722605,0.125919,0.321848,0.0468611,0.0941936,0.412431,0.043695,0.103363,0.23062,0.0831274
20.51,0.0504777,0.352612,0.951738,-0.0338004,0.372523,1.02525,0.0846168,0.391895,1.02185,-0.0674067,0.614011,0.987927,0.0523072,0.627314,0.983019,-0.113848,0.706828,0.0471578,-0.17538,0.837441,0.047576,-0.139051,0.930811,0.118603,-0.150933,0.74569,0.0780442,0.0573246,0.172681,0.0754354,0.12561,0.309896,0.0469719,0.0942879,0.400503,0.0434926,0.10335,0.219704,0.0855256
20.52,0.0493787,0.354035,0.948848,-0.0346839,0.373467,1.02278,0.0833195,0.39352,1.01902,-0.0692326,0.615075,0.985883,0.0506926,0.628537,0.980852,-0.111394,0.700984,0.0469488,-0.169948,0.832824,0.0413081,-0.133608,0.92614,0.111984,-0.146989,0.741559,0.0753677,0.0573451,0.161655,0.079501,0.125423,0.298251,0.0472801,0.0944016,0.388601,0.0432322,0.103432,0.209175,0.0885051
20.53,0.0481883,0.355566,0.945737,-0.0359693,0.374886,1.01999,0.0820915,0.394906,1.01614,-0.071125,0.616294,0.983986,0.0488588,0.630038,0.978888,-0.110897,0.691669,0.0480099,-0.165176,0.825075,0.0350378,-0.125689,0.920045,0.102171,-0.144425,0.734269,0.0730962,0.0574222,0.151258,0.0844837,0.125424,0.286703,0.0479404,0.0942322,0.376703,0.0428601,0.103476,0.199034,0.0921
20.54,0.0468486,0.357292,0.942814,-0.037257,0.376249,1.01732,0.0807843,0.396333,1.01333,-0.07328,0.617679,0.982241,0.0469801,0.631695,0.977112,-0.111645,0.683177,0.0490928,-0.162064,0.815976,0.0284335,-0.117129,0.913431,0.0900496,-0.144355,0.726009,0.0704037,0.057548,0.141446,0.0906531,0.125381,0.275354,0.0488162,0.0944144,0.36491,0.0425278,0.103744,0.189522,0.0965233
20.55,0.0451856,0.358863,0.940083,-0.0388921,0.377519,1.01468,0.0795271,0.397283,1.01062,-0.0750933,0.619393,0.98096,0.0450217,0.633549,0.975566,-0.11241,0.675342,0.052213,-0.161401,0.807479,0.0210482,-0.114581,0.908562,0.0731331,-0.145171,0.720951,0.0694644,0.0578757,0.132573,0.0981605,0.125425,0.264367,0.0500865,0.0945639,0.352999,0.0422821,0.104124,0.180743,0.101896
20.56,0.0433371,0.360318,0.937577,-0.0403937,0.378605,1.01257,0.078106,0.398083,1.00812,-0.0771085,0.621013,0.979877,0.043177,0.635099,0.97439,-0.113024,0.667269,0.0545697,-0.165076,0.79758,0.0207395,-0.114742,0.908266,0.0562992,-0.145018,0.714728,0.0692082,0.0582344,0.124846,0.107243,0.125499,0.253943,0.0518624,0.0946991,0.34128,0.0419268,0.104701,0.173035,0.108389
20.57,0.0413514,0.361889,0.935385,-0.041969,0.379819,1.01129,0.0765204,0.399116,1.00597,-0.0792164,0.622692,0.979191,0.0411973,0.636498,0.973597,-0.112802,0.658384,0.0560562,-0.165936,0.786812,0.0204101,-0.115449,0.898136,0.0528159,-0.143878,0.705607,0.069717,0.0585753,0.118802,0.117821,0.125673,0.244162,0.0541423,0.0941286,0.329404,0.0416173,0.105459,0.166616,0.115773
20.58,0.0394874,0.3635,0.933557,-0.0435516,0.380766,1.0108,0.0748922,0.400108,1.00437,-0.0811695,0.623995,0.97905,0.0395066,0.637582,0.973656,-0.112179,0.645759,0.0563875,-0.166232,0.774881,0.0202041,-0.116264,0.884939,0.0541392,-0.142867,0.695298,0.0704822,0.0585609,0.115059,0.129697,0.125887,0.235118,0.0567897,0.0941311,0.317263,0.0412762,0.106172,0.161766,0.124059
20.59,0.0376963,0.364944,0.932104,-0.0449438,0.381517,1.01094,0.0733044,0.400987,1.00347,-0.0832483,0.62498,0.979679,0.0374643,0.638433,0.974162,-0.111983,0.634654,0.0572045,-0.166077,0.76354,0.0205499,-0.114822,0.874064,0.0499259,-0.142496,0.684617,0.0708058,0.058055,0.114034,0.142592,0.125876,0.226655,0.0594069,0.0944219,0.305359,0.0407912,0.10702,0.158801,0.132703
20.6,0.0361979,0.366104,0.931255,-0.0463618,0.382196,1.01151,0.0718057,0.401495,1.00323,-0.0852419,0.625645,0.980917,0.0355975,0.638796,0.975271,-0.111987,0.623913,0.0577812,-0.166231,0.751793,0.0206391,-0.114323,0.863717,0.0485472,-0.142117,0.673981,0.0713504,0.0571657,0.116159,0.155906,0.125576,0.218967,0.0619912,0.0943447,0.2928,0.039948,0.107653,0.157988,0.141653
20.61,0.0348039,0.366704,0.930912,-0.0476128,0.382545,1.01239,0.0705019,0.401244,1.00352,-0.0871166,0.625793,0.982763,0.0335174,0.638767,0.9769,-0.112394,0.611446,0.0577997,-0.166466,0.739793,0.0206789,-0.114252,0.851827,0.0481878,-0.142332,0.661844,0.0713107,0.0567442,0.121501,0.169136,0.125578,0.212234,0.0646331,0.0945226,0.280509,0.0387038,0.108438,0.159822,0.150651
20.62,0.0333495,0.366825,0.931275,-0.0489397,0.382939,1.01357,0.0692155,0.4008,1.00413,-0.0888387,0.625871,0.98488,0.0317897,0.638428,0.97874,-0.112246,0.59992,0.0579035,-0.166517,0.7278,0.0207369,-0.114077,0.840097,0.0476205,-0.142284,0.649961,0.0714934,0.0573795,0.128944,0.182105,0.125635,0.207526,0.0685759,0.0948395,0.270839,0.0375575,0.109684,0.164365,0.160049
20.63,0.0316207,0.366559,0.932086,-0.0504777,0.383236,1.01507,0.0677526,0.400065,1.00504,-0.0902994,0.625737,0.987312,0.0302803,0.637703,0.980883,-0.112212,0.587206,0.0580574,-0.166533,0.715658,0.0207626,-0.113933,0.828093,0.0472554,-0.142203,0.638535,0.0712262,0.0582256,0.137202,0.195191,0.12565,0.20491,0.0749087,0.0949134,0.263953,0.0368391,0.109906,0.171232,0.170236
20.64,0.0297873,0.365936,0.933139,-0.0520606,0.383458,1.01688,0.0662917,0.39901,1.00619,-0.0914537,0.625465,0.989794,0.0290315,0.636898,0.983106,-0.112264,0.57519,0.0580293,-0.16657,0.703583,0.0208731,-0.11379,0.815935,0.0470802,-0.142189,0.626315,0.0710387,0.0584386,0.145349,0.208089,0.125464,0.205625,0.0835788,0.0946019,0.259582,0.0372971,0.109468,0.179753,0.181812
20.65,0.0276484,0.365268,0.934419,-0.0537362,0.3837,1.01877,0.0647163,0.397789,1.00751,-0.0922953,0.625288,0.992212,0.028063,0.635823,0.985398,-0.112333,0.562687,0.0580664,-0.166664,0.691348,0.0209392,-0.113923,0.803874,0.0472517,-0.142334,0.614217,0.0710547,0.0578094,0.154541,0.219583,0.124615,0.211243,0.093293,0.0929503,0.260423,0.0397103,0.108762,0.188915,0.192352
20.66,0.025606,0.364307,0.935419,-0.0554495,0.383997,1.02099,0.0629577,0.39651,1.00906,-0.0926931,0.625119,0.994514,0.0276519,0.634689,0.987717,-0.1124,0.55107,0.0580502,-0.166724,0.679081,0.0209713,-0.11362,0.791615,0.0471206,-0.142306,0.602102,0.0712242,0.0579658,0.164059,0.228937,0.123546,0.221582,0.10222,0.0919185,0.272351,0.044013,0.10807,0.199192,0.201403
20.67,0.0232627,0.363198,0.937264,-0.0572555,0.38389,1.02323,0.061244,0.395109,1.01068,-0.0927151,0.624791,0.996617,0.0275705,0.633462,0.990098,-0.112292,0.538192,0.0583043,-0.166757,0.666915,0.0210316,-0.113592,0.779407,0.0469868,-0.14213,0.590434,0.0714199,0.057948,0.174232,0.235466,0.122662,0.234369,0.10935,0.089074,0.284931,0.0493754,0.107298,0.210399,0.208129
20.68,0.0209085,0.362095,0.939048,-0.0590217,0.383452,1.02569,0.0594328,0.39363,1.01257,-0.0926054,0.62522,0.998745,0.0277724,0.632139,0.992468,-0.112426,0.526141,0.058338,-0.166706,0.65461,0.0211116,-0.11372,0.76705,0.0469194,-0.142099,0.577873,0.071446,0.0572579,0.185408,0.239411,0.12115,0.248361,0.114222,0.0870118,0.300167,0.0551377,0.106501,0.222112,0.212713
20.69,0.0187384,0.361096,0.941181,-0.0608164,0.382823,1.02834,0.0575798,0.392276,1.01492,-0.0921982,0.625117,1.00078,0.0283756,0.630982,0.994942,-0.1122,0.513786,0.0584491,-0.166689,0.642431,0.0212123,-0.113612,0.754955,0.047183,-0.142021,0.565912,0.0717036,0.0562881,0.198064,0.241368,0.119684,0.263044,0.116839,0.0857831,0.316645,0.0584195,0.105455,0.234966,0.2149
20.7,0.016683,0.359758,0.943892,-0.0627555,0.382315,1.03108,0.0555921,0.390987,1.01765,-0.0916815,0.624885,1.00278,0.0288796,0.629754,0.99749,-0.111974,0.501737,0.0584503,-0.166669,0.630337,0.0213082,-0.113532,0.742676,0.047292,-0.142225,0.553448,0.071537,0.055005,0.212076,0.241163,0.118135,0.278897,0.117364,0.084571,0.334383,0.060052,0.10431,0.248827,0.215104
20.71,0.0147742,0.358592,0.947119,-0.0646748,0.381777,1.03402,0.0537239,0.389602,1.02085,-0.0911319,0.624523,1.00497,0.0295976,0.628537,1.00021,-0.111997,0.489224,0.0585883,-0.166728,0.61788,0.021255,-0.113575,0.730397,0.0473453,-0.142878,0.539281,0.0706312,0.0536411,0.22658,0.238675,0.116427,0.296137,0.116298,0.0837068,0.354688,0.0610146,0.103008,0.263694,0.213277
20.72,0.0129212,0.357221,0.950753,-0.0665093,0.381072,1.03722,0.0518158,0.388398,1.02435,-0.090562,0.624017,1.0073,0.0301687,0.627194,1.00297,-0.112001,0.476722,0.0585725,-0.166796,0.605615,0.0213024,-0.113539,0.718057,0.0475209,-0.142126,0.528593,0.071679,0.0521711,0.241487,0.234346,0.114672,0.31473,0.114054,0.0821968,0.375887,0.0607532,0.101714,0.279019,0.209961
20.73,0.0113523,0.355785,0.954693,-0.0682282,0.380585,1.04058,0.0500615,0.387051,1.02807,-0.090006,0.623321,1.00975,0.0307105,0.625683,1.00575,-0.111793,0.46445,0.0586333,-0.166864,0.593303,0.0213871,-0.113698,0.705742,0.0476453,-0.142248,0.516478,0.0718265,0.0510493,0.257468,0.228063,0.113082,0.334913,0.110684,0.0803637,0.398333,0.0596564,0.100621,0.295305,0.205141
