timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
76.39,0.0599715,0.306779,1.04246,0.0186868,0.318827,1.10436,0.0875225,0.319925,1.10783,-0.0351839,0.557627,1.07827,0.159391,0.539267,1.08371,-0.0067081,0.351494,0.176721,-0.101984,0.471412,0.107128,-0.0857799,0.57509,0.0704139,-0.070788,0.406384,0.186806,0.0783134,0.302385,0.0774111,0.176758,0.443675,0.0516655,0.137248,0.561146,0.0688431,0.130731,0.343539,0.101171
76.4,0.0602993,0.305754,1.04226,0.0190718,0.317701,1.10412,0.0879488,0.318808,1.10756,-0.0351755,0.556284,1.07735,0.159447,0.538519,1.08268,-0.00787207,0.373539,0.161066,-0.102921,0.498208,0.100288,-0.0867205,0.604191,0.0710099,-0.0714381,0.427554,0.175509,0.0781591,0.290256,0.0775284,0.176728,0.431641,0.0516846,0.137251,0.54927,0.0684055,0.130351,0.331974,0.101364
76.41,0.0606432,0.304558,1.04189,0.0193559,0.316699,1.10365,0.088256,0.318144,1.10706,-0.035303,0.555055,1.07629,0.159485,0.537924,1.08148,-0.00858011,0.396357,0.145855,-0.104026,0.525564,0.0940702,-0.0879977,0.633134,0.0722267,-0.072484,0.44973,0.164458,0.0779117,0.278039,0.0777522,0.176693,0.419661,0.0517732,0.137347,0.537411,0.067844,0.129954,0.320407,0.101794
76.42,0.0609799,0.303579,1.04151,0.019671,0.315749,1.10305,0.0885244,0.317491,1.10645,-0.0355769,0.554013,1.07499,0.15933,0.537299,1.0801,-0.00986988,0.420715,0.131604,-0.105601,0.552874,0.0887769,-0.0896542,0.661972,0.0740682,-0.0737577,0.472524,0.153818,0.0778225,0.266087,0.0779463,0.17661,0.407694,0.0519229,0.137356,0.525721,0.0672112,0.129536,0.308924,0.102067
76.43,0.0611879,0.302836,1.04078,0.0198751,0.314985,1.10225,0.0886711,0.317088,1.10565,-0.0359033,0.553021,1.07349,0.159136,0.536759,1.07859,-0.0114596,0.446104,0.118419,-0.107154,0.580676,0.0843338,-0.0918015,0.69069,0.0768974,-0.0757739,0.496342,0.144173,0.0776229,0.254195,0.0781646,0.176577,0.395659,0.05206,0.137338,0.514113,0.06674,0.129334,0.297233,0.102639
76.44,0.0614075,0.302137,1.04001,0.0199786,0.314227,1.10132,0.0889918,0.316218,1.10473,-0.0363089,0.552288,1.07178,0.158904,0.536381,1.07707,-0.0135506,0.472011,0.106623,-0.109163,0.609428,0.0816702,-0.0942813,0.719235,0.0811965,-0.0779811,0.52044,0.135953,0.0774782,0.242285,0.07839,0.176597,0.383628,0.0522506,0.137359,0.502275,0.0662741,0.128797,0.285852,0.103025
76.45,0.0615727,0.301469,1.03912,0.0200792,0.313607,1.1002,0.0891333,0.315659,1.10368,-0.0368193,0.551478,1.06994,0.158348,0.536026,1.07536,-0.0161214,0.49829,0.0963257,-0.111101,0.637094,0.0800053,-0.0967034,0.747369,0.0872673,-0.079961,0.544723,0.129042,0.0773807,0.230376,0.0786239,0.176624,0.371767,0.0521041,0.137367,0.490386,0.0659087,0.128511,0.274229,0.103446
76.46,0.0616467,0.301142,1.03794,0.0200056,0.313161,1.09886,0.0890636,0.315571,1.10237,-0.0374923,0.550917,1.06793,0.157908,0.535854,1.07359,-0.0194053,0.524451,0.0874841,-0.113339,0.664863,0.0814131,-0.098739,0.774351,0.0956931,-0.0827244,0.568715,0.124194,0.0772682,0.218506,0.0789164,0.17665,0.359767,0.0521449,0.137406,0.478304,0.0655464,0.128335,0.26249,0.104085
76.47,0.0616872,0.300888,1.03658,0.0198789,0.31256,1.09738,0.0889514,0.315525,1.1009,-0.0382851,0.550493,1.06575,0.157148,0.53577,1.07173,-0.0225257,0.549779,0.0800181,-0.115849,0.690486,0.0841845,-0.100713,0.799157,0.106555,-0.0849957,0.591539,0.12036,0.0771488,0.206589,0.0793531,0.176699,0.347798,0.0521995,0.137491,0.46639,0.0651529,0.12791,0.250912,0.104549
76.48,0.0616993,0.300736,1.03502,0.0197504,0.312131,1.09567,0.0889117,0.315126,1.09933,-0.0390762,0.550115,1.06355,0.156418,0.535785,1.06975,-0.0257077,0.573819,0.0738912,-0.118468,0.714073,0.088836,-0.102765,0.821288,0.119452,-0.0878984,0.611726,0.117722,0.0770689,0.194774,0.0797129,0.176761,0.335725,0.0523455,0.137469,0.454538,0.0647607,0.127671,0.239353,0.105403
76.49,0.0615892,0.300647,1.03327,0.0195063,0.311819,1.09373,0.0887092,0.314874,1.09747,-0.0400831,0.549799,1.06132,0.155559,0.536033,1.06777,-0.029387,0.596329,0.0694731,-0.12103,0.735244,0.0949588,-0.104804,0.840071,0.133439,-0.0905855,0.631682,0.117647,0.0769507,0.182882,0.0800797,0.176737,0.323777,0.0523765,0.137609,0.442553,0.0644344,0.127432,0.227704,0.106045
76.5,0.061341,0.300631,1.03131,0.0190986,0.311624,1.09165,0.0882159,0.315073,1.09545,-0.0410987,0.549574,1.05897,0.154588,0.536206,1.06562,-0.0326733,0.616058,0.0668468,-0.123471,0.753548,0.102177,-0.106439,0.855563,0.147568,-0.0932166,0.648473,0.118349,0.0768077,0.17107,0.080532,0.176714,0.311872,0.0524495,0.137688,0.430629,0.0641432,0.127122,0.216236,0.106839
