timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
92.92,0.0416827,0.3431,1.00601,-0.0171041,0.347983,1.09853,0.0745037,0.345293,1.10618,-0.0928168,0.539806,1.0489,0.140576,0.552009,1.0579,-0.0409824,0.333654,0.247695,-0.143208,0.372649,0.164338,-0.157256,0.473857,0.0779606,-0.100979,0.370157,0.232625,0.036327,0.373735,0.071813,0.147314,0.465168,0.057861,0.152691,0.599432,0.0584154,0.105727,0.424125,0.0933801
92.93,0.0423537,0.342084,1.00667,-0.0162696,0.346924,1.09925,0.0753987,0.344481,1.10686,-0.0920209,0.538894,1.04989,0.141398,0.551035,1.05809,-0.0408834,0.35019,0.236188,-0.143411,0.393603,0.155677,-0.158078,0.49998,0.0758337,-0.100894,0.387518,0.22344,0.0363902,0.361703,0.0720898,0.14741,0.453169,0.0578567,0.152908,0.587502,0.0583269,0.105723,0.412379,0.0936529
92.94,0.0429489,0.341117,1.00706,-0.0154407,0.345931,1.09977,0.0762018,0.343533,1.10729,-0.0913087,0.537589,1.05067,0.142106,0.550112,1.05785,-0.0403937,0.367025,0.223491,-0.143667,0.415427,0.146648,-0.159332,0.526913,0.0741486,-0.100709,0.405427,0.213425,0.0364831,0.349099,0.0728069,0.147404,0.441094,0.0578336,0.153136,0.575532,0.0580913,0.105649,0.400604,0.0938996
92.95,0.0433561,0.340049,1.00712,-0.0148254,0.344908,1.09994,0.0768185,0.342686,1.10739,-0.0906265,0.53643,1.05094,0.142759,0.549157,1.05732,-0.0402795,0.385116,0.209808,-0.144108,0.438009,0.137414,-0.160977,0.554362,0.0729144,-0.100408,0.42392,0.202776,0.0363689,0.337195,0.0730069,0.147463,0.429062,0.057902,0.153286,0.563527,0.0578368,0.105452,0.388831,0.0942928
92.96,0.043684,0.338881,1.00697,-0.0143432,0.34385,1.09978,0.0772597,0.34178,1.10713,-0.0900452,0.535438,1.05092,0.143366,0.548254,1.05652,-0.0395133,0.403942,0.195332,-0.144739,0.46141,0.128102,-0.16274,0.582076,0.072326,-0.100113,0.443076,0.191641,0.0361466,0.325134,0.0733127,0.147504,0.416961,0.0579593,0.153437,0.551468,0.0576675,0.105196,0.376883,0.0945665
92.97,0.0439502,0.337936,1.00656,-0.0140181,0.342981,1.09939,0.0776238,0.340833,1.10674,-0.0894185,0.534373,1.0505,0.144007,0.54741,1.05551,-0.0392092,0.424274,0.180156,-0.145404,0.485532,0.118886,-0.164782,0.609944,0.0722663,-0.0999872,0.463309,0.180212,0.035905,0.313323,0.0736365,0.14756,0.404896,0.0581644,0.153642,0.539445,0.0574252,0.10492,0.365086,0.0949611
92.98,0.0440828,0.33689,1.00592,-0.0136762,0.342076,1.09888,0.0778548,0.339983,1.10602,-0.0888947,0.533477,1.04984,0.144554,0.546561,1.05428,-0.0386454,0.445742,0.165075,-0.146228,0.510271,0.109694,-0.166935,0.637585,0.0725866,-0.0999651,0.483746,0.168632,0.035588,0.301905,0.0736827,0.147459,0.392819,0.0581965,0.153824,0.527428,0.0572075,0.104604,0.353383,0.0953262
92.99,0.0442418,0.335941,1.00517,-0.0134884,0.341099,1.0981,0.0781095,0.339096,1.1053,-0.0884415,0.532766,1.04877,0.144981,0.545864,1.05288,-0.0385175,0.468015,0.150335,-0.147136,0.53561,0.100743,-0.169208,0.665112,0.0732286,-0.10005,0.505403,0.15729,0.0353094,0.290116,0.0740631,0.147451,0.38076,0.0583248,0.154059,0.51548,0.0569026,0.104117,0.341809,0.0954771
93,0.0442421,0.335173,1.00424,-0.0133676,0.340499,1.09723,0.078248,0.338454,1.10439,-0.0881429,0.532029,1.04747,0.145324,0.545163,1.05135,-0.0387473,0.491223,0.136475,-0.148091,0.56124,0.0920588,-0.171248,0.692259,0.0738945,-0.100367,0.527909,0.146404,0.0350815,0.278395,0.0745105,0.147389,0.36881,0.0585044,0.154299,0.503517,0.0566725,0.103741,0.330081,0.0961211
93.01,0.0443306,0.334192,1.00347,-0.0132538,0.33975,1.0963,0.0783778,0.337835,1.1034,-0.0879464,0.531448,1.04605,0.145478,0.544549,1.0497,-0.0391495,0.515276,0.124006,-0.149083,0.587409,0.0843895,-0.172886,0.718941,0.0744967,-0.101025,0.550758,0.136157,0.034738,0.266795,0.0749896,0.147335,0.356908,0.05868,0.154565,0.49155,0.0563896,0.103513,0.318533,0.0966256
93.02,0.0443574,0.333697,1.00242,-0.0132685,0.339362,1.09531,0.0784559,0.337413,1.10234,-0.0879887,0.530946,1.04452,0.145451,0.544056,1.04796,-0.0405584,0.539031,0.112612,-0.150134,0.6139,0.0778894,-0.173793,0.745672,0.0761691,-0.101934,0.574028,0.127217,0.0344563,0.255082,0.0755924,0.147287,0.344953,0.0588593,0.154876,0.479632,0.0561466,0.103112,0.307112,0.09716
93.03,0.0442905,0.333472,1.00126,-0.0132699,0.338822,1.0941,0.0784223,0.337172,1.10111,-0.0881137,0.530614,1.04283,0.145297,0.543768,1.04614,-0.0421097,0.562901,0.102873,-0.15101,0.640584,0.0730376,-0.173678,0.77234,0.0794106,-0.102919,0.597322,0.119612,0.0341056,0.243511,0.0761709,0.14724,0.333079,0.0591008,0.155193,0.467653,0.0559244,0.102768,0.295508,0.0977551
93.04,0.0443369,0.333184,0.999976,-0.0133825,0.338576,1.0927,0.0784361,0.33701,1.09979,-0.0883434,0.530468,1.041,0.145047,0.543568,1.04433,-0.0439178,0.586032,0.0944422,-0.151631,0.667159,0.0700583,-0.1721,0.798494,0.0848121,-0.104017,0.620088,0.113667,0.0337763,0.231829,0.0767759,0.147159,0.321154,0.0592158,0.155516,0.455673,0.0556811,0.102405,0.284154,0.098341
93.05,0.0442463,0.333148,0.998489,-0.013511,0.338362,1.09114,0.0783539,0.336988,1.09823,-0.0886854,0.530461,1.03909,0.144672,0.543461,1.04239,-0.046171,0.607681,0.0872867,-0.151716,0.692996,0.068234,-0.169447,0.823325,0.0921613,-0.105342,0.642232,0.109297,0.0335496,0.22015,0.0774689,0.147129,0.309284,0.0594725,0.155946,0.443763,0.0555071,0.102184,0.272731,0.099078
93.06,0.0440641,0.333263,0.996893,-0.0137847,0.338462,1.08934,0.0781769,0.336996,1.09635,-0.0892246,0.530681,1.03706,0.144189,0.543475,1.04042,-0.0488254,0.628745,0.080928,-0.151576,0.71721,0.0675108,-0.166147,0.845932,0.100837,-0.10656,0.662611,0.10607,0.0331926,0.208643,0.0784153,0.147065,0.29734,0.0597092,0.156368,0.431738,0.0552636,0.101849,0.261258,0.0999803
93.07,0.0437671,0.333493,0.995069,-0.0141828,0.338688,1.08735,0.0778747,0.337102,1.09435,-0.0897271,0.531026,1.03505,0.143805,0.543705,1.03831,-0.049623,0.644415,0.0774299,-0.151176,0.738849,0.068976,-0.162258,0.865552,0.110194,-0.107419,0.680889,0.104132,0.0329492,0.197181,0.0796513,0.14703,0.285581,0.0600654,0.15669,0.419864,0.0550341,0.101526,0.250049,0.10093
93.08,0.0432903,0.333846,0.99304,-0.0146356,0.339028,1.08516,0.0773769,0.337202,1.09221,-0.090295,0.531479,1.03278,0.143169,0.544013,1.03624,-0.0514811,0.659481,0.0744538,-0.150695,0.757481,0.0714269,-0.157797,0.88214,0.119571,-0.108224,0.696379,0.10354,0.0325768,0.185848,0.0810299,0.146972,0.273784,0.0603925,0.157083,0.40792,0.0548084,0.101237,0.238907,0.102077
93.09,0.0426162,0.334286,0.990889,-0.0153255,0.339294,1.08294,0.0767114,0.337353,1.0899,-0.0910246,0.531997,1.03055,0.142543,0.544409,1.03403,-0.0552395,0.675306,0.0706695,-0.149579,0.772672,0.074351,-0.152781,0.895461,0.127997,-0.108563,0.709318,0.103603,0.032151,0.174647,0.0826928,0.146779,0.262072,0.0608387,0.157451,0.39597,0.0545728,0.100677,0.227873,0.103375
93.1,0.0416746,0.33489,0.988762,-0.0162714,0.339789,1.08077,0.0758266,0.337789,1.0877,-0.0917919,0.532658,1.02839,0.141718,0.544798,1.03181,-0.0563047,0.684664,0.0686232,-0.148355,0.784307,0.0772474,-0.147427,0.905199,0.134527,-0.108257,0.718809,0.103699,0.0316291,0.163606,0.0847077,0.146556,0.250519,0.0614393,0.157755,0.384143,0.0544521,0.100118,0.216979,0.104918
93.11,0.0406806,0.335427,0.986786,-0.0172856,0.340353,1.07873,0.0748438,0.33814,1.08566,-0.0926123,0.533097,1.0261,0.140941,0.545356,1.02969,-0.0555454,0.689869,0.0663855,-0.146004,0.790737,0.077532,-0.142923,0.910205,0.138023,-0.106688,0.724057,0.102786,0.0311301,0.152646,0.0871766,0.146342,0.239026,0.0621748,0.158073,0.372183,0.0542865,0.0996362,0.206274,0.106693
93.12,0.0395232,0.336026,0.98498,-0.0184462,0.341034,1.07682,0.0737236,0.338575,1.08379,-0.0935559,0.533735,1.02391,0.140039,0.546002,1.02765,-0.0535083,0.690565,0.0637297,-0.14289,0.791909,0.0744554,-0.139901,0.910406,0.137285,-0.104434,0.724704,0.100337,0.0308908,0.141791,0.0901381,0.146233,0.227674,0.063149,0.158282,0.360373,0.0541943,0.0993628,0.195746,0.108826
93.13,0.0383073,0.336482,0.983322,-0.0196344,0.341435,1.0752,0.0725398,0.339246,1.0821,-0.0945343,0.534103,1.02195,0.138948,0.546632,1.02579,-0.0511998,0.686501,0.0617931,-0.139598,0.78849,0.0694346,-0.137682,0.906765,0.132108,-0.101968,0.720916,0.0968047,0.0308297,0.131137,0.0935943,0.146254,0.216444,0.0642553,0.158457,0.348556,0.0540734,0.0992724,0.185443,0.111196
93.14,0.0370958,0.337218,0.98172,-0.0208904,0.341941,1.07359,0.0712326,0.340356,1.08063,-0.0958174,0.534749,1.02011,0.137718,0.547435,1.02404,-0.0493073,0.677535,0.0620205,-0.13761,0.77967,0.0664868,-0.133817,0.9011,0.122998,-0.100068,0.713307,0.0949078,0.0309434,0.12065,0.0977606,0.146416,0.205281,0.0655916,0.158731,0.336685,0.0540253,0.0993602,0.175525,0.113972
93.15,0.0357576,0.3382,0.980128,-0.0221824,0.342793,1.07193,0.069799,0.341782,1.07914,-0.0971232,0.535508,1.01859,0.136411,0.548517,1.02254,-0.0465489,0.667622,0.0615252,-0.136667,0.769543,0.0624571,-0.130544,0.894053,0.11209,-0.0980267,0.703138,0.0914582,0.0312227,0.110471,0.102749,0.1467,0.194306,0.0672732,0.158923,0.324739,0.0539332,0.0995323,0.165936,0.117202
93.16,0.0342267,0.339343,0.978455,-0.0238725,0.344233,1.07022,0.0681762,0.343402,1.07762,-0.0986385,0.53682,1.01742,0.134927,0.549753,1.02128,-0.0441062,0.658551,0.0623885,-0.1356,0.759809,0.0582537,-0.128656,0.886016,0.10323,-0.095715,0.693464,0.0886294,0.0315015,0.100924,0.108635,0.147023,0.183569,0.069308,0.159123,0.312811,0.0539366,0.0999633,0.156695,0.121241
93.17,0.0324341,0.340778,0.976794,-0.0257236,0.345761,1.06855,0.0662635,0.345132,1.07613,-0.100287,0.538254,1.01638,0.1332,0.551105,1.02038,-0.0425853,0.650752,0.0646526,-0.133687,0.750675,0.0567282,-0.127548,0.879758,0.0953002,-0.0944691,0.686647,0.0870995,0.0318057,0.0921279,0.115569,0.147304,0.173185,0.0718405,0.159202,0.301016,0.0538887,0.100378,0.148215,0.125808
93.18,0.030401,0.34232,0.975333,-0.0276831,0.347316,1.06714,0.0642446,0.346366,1.07467,-0.101973,0.53987,1.01553,0.131485,0.552536,1.01982,-0.0408414,0.642856,0.0670928,-0.132367,0.742663,0.0552282,-0.126383,0.874201,0.0850966,-0.0935276,0.680436,0.0870558,0.0320103,0.0844155,0.123582,0.147549,0.163135,0.075001,0.159328,0.289144,0.054019,0.100756,0.140601,0.131164
93.19,0.0281927,0.343898,0.974333,-0.0296036,0.34854,1.0663,0.0623414,0.347448,1.07352,-0.103736,0.541586,1.01527,0.12974,0.554165,1.01972,-0.0401418,0.634374,0.0689376,-0.131442,0.733653,0.0551638,-0.124625,0.867754,0.0748085,-0.0929143,0.673534,0.0872761,0.0319949,0.0780299,0.132955,0.147628,0.15356,0.0787247,0.159307,0.277103,0.0542129,0.101176,0.133921,0.13737
93.2,0.0260386,0.345715,0.973938,-0.0314085,0.349604,1.06617,0.0606371,0.348786,1.07307,-0.105518,0.543089,1.01544,0.127793,0.555894,1.02011,-0.039617,0.624579,0.0703802,-0.13024,0.723441,0.0557523,-0.122269,0.858452,0.0700513,-0.0923603,0.665638,0.087644,0.0316718,0.0736398,0.143602,0.14742,0.144439,0.0829834,0.159329,0.264894,0.0545034,0.101535,0.128429,0.144437
93.21,0.0241991,0.347257,0.974362,-0.032996,0.35053,1.06686,0.0591334,0.350333,1.07333,-0.10754,0.544208,1.01626,0.125738,0.557488,1.02103,-0.0393661,0.61352,0.071299,-0.130155,0.712104,0.0559634,-0.122038,0.84614,0.068168,-0.0918952,0.656522,0.0881752,0.031343,0.0715789,0.155504,0.147036,0.136229,0.0880509,0.159012,0.252413,0.0546922,0.10228,0.124618,0.152462
93.22,0.0227851,0.348484,0.975402,-0.0343757,0.3512,1.06802,0.0578032,0.351744,1.07417,-0.109873,0.54509,1.0177,0.123249,0.558997,1.02229,-0.0396185,0.602604,0.0715841,-0.130239,0.700479,0.0560981,-0.121784,0.835563,0.0659472,-0.0916944,0.646069,0.0887211,0.0313392,0.0718678,0.168664,0.146548,0.129511,0.0936336,0.158525,0.239739,0.0547501,0.103294,0.122951,0.160935
93.23,0.0216444,0.349731,0.976696,-0.0357534,0.3525,1.06932,0.0565478,0.353065,1.07536,-0.112363,0.545691,1.01954,0.120501,0.560271,1.02389,-0.0395515,0.590827,0.0722182,-0.12979,0.688842,0.0563007,-0.120951,0.824283,0.0633907,-0.0916101,0.635598,0.0891886,0.0321729,0.0757263,0.182079,0.14631,0.123961,0.0994845,0.158149,0.227385,0.0543533,0.105167,0.123495,0.169488
93.24,0.0207157,0.350716,0.978024,-0.0369614,0.353338,1.07056,0.055335,0.354129,1.07659,-0.115113,0.54619,1.02148,0.117608,0.561304,1.02558,-0.0394173,0.57954,0.072265,-0.129492,0.677077,0.0565225,-0.120831,0.812776,0.0626852,-0.0912903,0.624722,0.0893331,0.0342313,0.0827653,0.195787,0.146412,0.120443,0.106231,0.158235,0.216884,0.0537742,0.108097,0.126445,0.17821
93.25,0.0196461,0.351617,0.979349,-0.0380298,0.35417,1.07192,0.0541355,0.354975,1.07784,-0.117893,0.546656,1.02353,0.114762,0.561992,1.02748,-0.0392595,0.567843,0.0723296,-0.129532,0.665166,0.0565664,-0.120883,0.800976,0.0621288,-0.0909049,0.613253,0.0893709,0.0371248,0.0919419,0.210031,0.146608,0.119524,0.114836,0.158959,0.209608,0.0532978,0.11116,0.1318,0.187016
93.26,0.0184673,0.352355,0.980552,-0.0391976,0.355143,1.07326,0.0529327,0.355391,1.07907,-0.120552,0.547342,1.02541,0.112105,0.562376,1.02947,-0.0392235,0.55555,0.0725311,-0.129607,0.65308,0.0566043,-0.120893,0.78912,0.0618056,-0.0908285,0.601465,0.0892877,0.0395278,0.103624,0.224334,0.146921,0.121234,0.125611,0.15955,0.204486,0.0528741,0.113725,0.139071,0.196389
93.27,0.0170808,0.352511,0.981847,-0.0404843,0.356182,1.07465,0.0516058,0.35547,1.08034,-0.1229,0.548114,1.02722,0.109923,0.562461,1.03142,-0.0390042,0.543382,0.0727416,-0.129738,0.640923,0.0566048,-0.121055,0.777134,0.0615093,-0.0908271,0.589676,0.0893705,0.0414163,0.117841,0.238259,0.147481,0.125511,0.137957,0.160596,0.20011,0.0527449,0.115609,0.148479,0.206118
93.28,0.015555,0.352667,0.983107,-0.0418744,0.357147,1.07622,0.0501395,0.355264,1.08169,-0.124704,0.548804,1.02869,0.108247,0.562326,1.03328,-0.0391829,0.532065,0.0724104,-0.129875,0.628789,0.0566544,-0.12109,0.765082,0.0613426,-0.0905966,0.577775,0.0894386,0.0426077,0.134355,0.250807,0.148112,0.13259,0.150682,0.161343,0.196509,0.0527234,0.116983,0.159637,0.215368
93.29,0.0137611,0.352575,0.984533,-0.0433486,0.357391,1.07802,0.0485526,0.355172,1.08306,-0.126077,0.549569,1.03011,0.107046,0.561937,1.03518,-0.0391222,0.519849,0.0724819,-0.130009,0.61652,0.0566905,-0.121292,0.752983,0.0612314,-0.0904281,0.565663,0.0895551,0.0428147,0.151461,0.260505,0.14848,0.141521,0.162259,0.160977,0.193734,0.0528224,0.11786,0.171445,0.223486
93.3,0.0117823,0.352426,0.986187,-0.0450624,0.357653,1.07983,0.0467989,0.35503,1.08469,-0.12698,0.550386,1.03149,0.106188,0.561443,1.03699,-0.0391058,0.507313,0.0728571,-0.130221,0.60435,0.0566873,-0.12142,0.740899,0.0610318,-0.0903932,0.553616,0.089764,0.0420488,0.167686,0.267582,0.148324,0.151256,0.17115,0.160932,0.192549,0.0515886,0.118624,0.18395,0.230124
93.31,0.00991545,0.352026,0.988095,-0.0467951,0.35772,1.08187,0.0450192,0.35492,1.08665,-0.127708,0.550965,1.03287,0.105702,0.561008,1.03891,-0.0405315,0.495529,0.0720485,-0.130334,0.591982,0.0566952,-0.121534,0.728639,0.0609434,-0.0903298,0.541373,0.0899355,0.0419185,0.182697,0.272724,0.148456,0.161693,0.17728,0.162336,0.195477,0.0514491,0.118818,0.196365,0.235544
93.32,0.00822225,0.351702,0.990197,-0.0484901,0.357592,1.08395,0.0433159,0.354627,1.08872,-0.12816,0.551211,1.03434,0.105109,0.560574,1.04081,-0.0406516,0.483148,0.0720422,-0.130402,0.579815,0.0567654,-0.121628,0.716448,0.0608341,-0.0902188,0.529339,0.0901022,0.0429307,0.194966,0.27766,0.147584,0.172997,0.180533,0.160092,0.209127,0.0560901,0.119017,0.208335,0.239286
