timeList,torsoBackBottomX,torsoBackBottomY,torsoBackBottomZ,torsoBackLeftX,torsoBackLeftY,torsoBackLeftZ,torsoBackRightX,torsoBackRightY,torsoBackRightZ,torsoFrontLeftX,torsoFrontLeftY,torsoFrontLeftZ,torsoFrontRightX,torsoFrontRightY,torsoFrontRightZ,lFootHeelX,lFootHeelY,lFootHeelZ,lFootMidX,lFootMidY,lFootMidZ,lFootToeX,lFootToeY,lFootToeZ,lFootAnkleX,lFootAnkleY,lFootAnkleZ,rFootHeelX,rFootHeelY,rFootHeelZ,rFootMidX,rFootMidY,rFootMidZ,rFootToeX,rFootToeY,rFootToeZ,rFootAnkleX,rFootAnkleY,rFootAnkleZ
26.97,0.0904355,0.406029,0.980563,0.0271596,0.407202,1.07179,0.118112,0.409678,1.08118,-0.060959,0.594028,1.01916,0.172702,0.619966,1.03819,0.0220548,0.200699,0.284162,-0.0727007,0.196052,0.167525,-0.0812467,0.213494,0.0546551,-0.0390031,0.210904,0.249051,0.0873963,0.580991,0.0699908,0.201989,0.685353,0.0669112,0.20857,0.797412,0.0632454,0.16041,0.627635,0.0909106
26.98,0.0927798,0.405542,0.983214,0.0293272,0.406515,1.07425,0.120244,0.409515,1.08398,-0.0605786,0.592114,1.02176,0.172976,0.620386,1.0403,0.0229852,0.218164,0.2902,-0.0727826,0.206671,0.174654,-0.082208,0.217068,0.0607623,-0.0386386,0.224857,0.255796,0.0874556,0.56866,0.0701375,0.202168,0.673017,0.0668657,0.208649,0.785163,0.0631844,0.160464,0.615364,0.0911588
26.99,0.0950739,0.404791,0.985929,0.0314893,0.405805,1.07692,0.122421,0.409177,1.08668,-0.0604852,0.591131,1.02442,0.173136,0.620397,1.04227,0.0240122,0.234141,0.295669,-0.0725365,0.218655,0.181364,-0.0832307,0.225752,0.0674015,-0.0378706,0.238579,0.261478,0.0874827,0.556252,0.0702817,0.202319,0.66065,0.0668329,0.208675,0.772931,0.063233,0.160365,0.603183,0.0912324
27,0.0970496,0.403891,0.988664,0.0336144,0.404979,1.07966,0.124525,0.408403,1.08939,-0.0599882,0.589749,1.02722,0.173515,0.620108,1.0443,0.0254444,0.24812,0.299837,-0.0721138,0.231729,0.186752,-0.0845188,0.238449,0.0727506,-0.0370878,0.251989,0.266461,0.0875963,0.543867,0.0704228,0.20249,0.648301,0.0668694,0.20873,0.760627,0.0631845,0.16026,0.590962,0.0913523
27.01,0.0986838,0.403187,0.991386,0.0354416,0.404107,1.08256,0.126411,0.407467,1.09203,-0.0594848,0.588638,1.03008,0.174002,0.619555,1.04635,0.0271121,0.259949,0.302651,-0.0718843,0.246178,0.190385,-0.0856095,0.255667,0.0767839,-0.0357716,0.26467,0.269917,0.0876408,0.531484,0.0706066,0.202765,0.635925,0.0668728,0.208857,0.748361,0.0631508,0.160414,0.578688,0.0915481
27.02,0.0998718,0.402388,0.9941,0.0369553,0.403391,1.08546,0.12805,0.40643,1.09461,-0.0585517,0.587494,1.03303,0.174802,0.618693,1.04849,0.0287093,0.270426,0.304286,-0.0714461,0.261931,0.192647,-0.086481,0.276564,0.0795791,-0.0345826,0.277442,0.272307,0.0877493,0.519124,0.0708574,0.203039,0.623575,0.0669234,0.208974,0.736052,0.0630952,0.160513,0.566561,0.0916822
27.03,0.100722,0.401386,0.996665,0.0382228,0.402533,1.08825,0.129325,0.405366,1.09715,-0.0576095,0.58663,1.0358,0.175785,0.617724,1.05071,0.0301806,0.279768,0.304611,-0.0711159,0.279077,0.193518,-0.0868842,0.300616,0.0816677,-0.0331562,0.290354,0.2734,0.0878501,0.506771,0.0709983,0.203194,0.611274,0.0669208,0.209071,0.723861,0.0630999,0.16044,0.554435,0.0920333
27.04,0.101284,0.400549,0.999106,0.0392086,0.401562,1.09096,0.130306,0.404425,1.09946,-0.0564032,0.585714,1.0386,0.176963,0.616561,1.0528,0.0313677,0.288736,0.303472,-0.07077,0.297522,0.193325,-0.0868892,0.326487,0.0830158,-0.0316614,0.30331,0.273194,0.0877012,0.494612,0.0711717,0.203324,0.59899,0.0669551,0.209143,0.711612,0.0630397,0.160048,0.54257,0.0919268
27.05,0.101682,0.399528,1.00133,0.0399664,0.400713,1.09338,0.131095,0.403495,1.10158,-0.0551264,0.58477,1.04146,0.178208,0.615403,1.05481,0.0320883,0.298252,0.300866,-0.0704477,0.31669,0.192078,-0.0865235,0.353632,0.0840727,-0.0304505,0.317095,0.271888,0.0876007,0.482535,0.0713517,0.203421,0.58676,0.0670595,0.209195,0.699417,0.0630519,0.159928,0.530438,0.0922159
27.06,0.101833,0.398537,1.00324,0.0406472,0.399797,1.09551,0.131732,0.402619,1.10349,-0.0540174,0.583828,1.04406,0.179462,0.614232,1.05665,0.0323119,0.30887,0.296678,-0.0702408,0.336427,0.189673,-0.0857414,0.381119,0.0844565,-0.029711,0.331379,0.2689,0.0874174,0.470416,0.071474,0.203497,0.574563,0.0671001,0.209273,0.687221,0.0630411,0.15965,0.518391,0.0924077
27.07,0.102082,0.397563,1.00492,0.0411284,0.398879,1.09732,0.132261,0.401822,1.10518,-0.0528823,0.58269,1.04631,0.180622,0.613099,1.05823,0.0320383,0.320609,0.291074,-0.0701026,0.356798,0.186152,-0.0848351,0.407952,0.0838926,-0.0296546,0.346444,0.26474,0.0873136,0.458301,0.0716469,0.203542,0.562348,0.067154,0.209252,0.675035,0.0630419,0.159511,0.506282,0.0926058
27.08,0.102269,0.396598,1.00627,0.04173,0.397646,1.0988,0.132818,0.401061,1.10655,-0.0519795,0.581396,1.04824,0.181638,0.611932,1.05942,0.0313727,0.333709,0.28405,-0.0700378,0.377372,0.181526,-0.0841092,0.434645,0.0825578,-0.029696,0.362365,0.259188,0.0872366,0.446165,0.0717724,0.203651,0.550137,0.0671971,0.20935,0.662839,0.0630083,0.159377,0.494243,0.0928189
27.09,0.102397,0.395528,1.00722,0.0423026,0.396532,1.09994,0.133304,0.400251,1.10765,-0.05129,0.580362,1.0499,0.182475,0.610798,1.06024,0.0308539,0.348276,0.275947,-0.0701909,0.398288,0.176071,-0.0836054,0.460904,0.0803228,-0.0299823,0.378819,0.252433,0.0873122,0.433915,0.0719447,0.203779,0.537932,0.0672529,0.209432,0.650686,0.0629571,0.159286,0.482144,0.0930659
27.1,0.102672,0.394484,1.00788,0.0428301,0.395466,1.10077,0.13382,0.399359,1.10835,-0.0506343,0.579028,1.051,0.183146,0.609615,1.06063,0.0303978,0.363836,0.26668,-0.0705807,0.419209,0.169854,-0.084045,0.487313,0.0776854,-0.0303112,0.396063,0.24505,0.0871959,0.422094,0.0720251,0.203869,0.52569,0.0673045,0.20947,0.638533,0.0629283,0.159226,0.47017,0.09328
27.11,0.102831,0.393161,1.00821,0.0433581,0.394208,1.10127,0.134295,0.398334,1.10875,-0.0501146,0.577708,1.05179,0.183683,0.60844,1.06063,0.0303257,0.37967,0.256249,-0.071495,0.440371,0.163168,-0.0854346,0.513633,0.0750305,-0.0308524,0.413541,0.23653,0.0871466,0.410061,0.072135,0.203896,0.513529,0.0673644,0.209603,0.626359,0.0628383,0.159114,0.458122,0.0935613
27.12,0.103029,0.39201,1.00818,0.0437618,0.392923,1.10143,0.134726,0.397182,1.10883,-0.0498122,0.576449,1.05221,0.18409,0.607275,1.06019,0.0296903,0.397187,0.244535,-0.0726867,0.462056,0.156084,-0.0878514,0.540305,0.0724527,-0.0313877,0.4316,0.227283,0.0870658,0.397306,0.0726841,0.20393,0.50143,0.0674577,0.209688,0.614248,0.0628189,0.158934,0.446178,0.093678
27.13,0.103043,0.39057,1.00785,0.0441136,0.391561,1.10124,0.135086,0.395962,1.10856,-0.0493592,0.575153,1.05216,0.184328,0.606047,1.0594,0.0293784,0.41525,0.231477,-0.0745026,0.484388,0.148825,-0.0910248,0.567469,0.0702982,-0.0319597,0.450022,0.21723,0.0869662,0.385175,0.0728812,0.203902,0.489277,0.0674997,0.209727,0.602109,0.0627602,0.158738,0.434163,0.0940667
27.14,0.10304,0.389432,1.00718,0.0443801,0.390124,1.10071,0.13529,0.394586,1.10792,-0.0491214,0.573984,1.05182,0.184605,0.604898,1.05821,0.028736,0.433891,0.217848,-0.0767273,0.507571,0.141562,-0.0950227,0.595252,0.0685376,-0.0329624,0.469197,0.206698,0.0865792,0.373168,0.0729437,0.203912,0.477157,0.0676096,0.20974,0.589984,0.0626687,0.158296,0.422421,0.0941389
27.15,0.102941,0.388069,1.00621,0.0444423,0.388678,1.09987,0.135383,0.39329,1.10696,-0.0487777,0.572696,1.05097,0.184867,0.603697,1.05681,0.0276961,0.453044,0.203786,-0.0797392,0.531436,0.134296,-0.0994265,0.623356,0.0673086,-0.0343672,0.489191,0.195716,0.0862509,0.361372,0.07312,0.203779,0.465132,0.0676157,0.209781,0.577873,0.0625708,0.15782,0.410682,0.0944177
27.16,0.10261,0.386813,1.00489,0.0443023,0.387367,1.0987,0.135366,0.391812,1.10574,-0.0483677,0.571546,1.04992,0.185079,0.602579,1.05517,0.0261707,0.47345,0.188803,-0.0829572,0.556026,0.127134,-0.10414,0.65189,0.0665909,-0.036425,0.509676,0.184434,0.085933,0.349567,0.0732582,0.203723,0.453081,0.0676865,0.209888,0.565829,0.0624572,0.157311,0.398827,0.094702
27.17,0.102331,0.385568,1.00339,0.0440783,0.38608,1.09722,0.135147,0.390494,1.10425,-0.048217,0.570561,1.0486,0.185245,0.60146,1.05332,0.0247811,0.495151,0.17371,-0.0863893,0.580918,0.119878,-0.109076,0.680472,0.0663462,-0.0387278,0.531102,0.173023,0.0856217,0.338156,0.073209,0.203629,0.441075,0.067794,0.210098,0.553754,0.06238,0.156807,0.387126,0.0949297
27.18,0.101957,0.384634,1.00166,0.0437766,0.384845,1.09554,0.134858,0.389183,1.10255,-0.0480876,0.569435,1.04695,0.185379,0.600483,1.05139,0.0218973,0.517458,0.158763,-0.0900825,0.606243,0.112752,-0.114169,0.709164,0.0666746,-0.0414381,0.553205,0.16148,0.0853472,0.326316,0.0734302,0.203574,0.429023,0.0678303,0.210278,0.5417,0.0622339,0.156664,0.375366,0.0954353
27.19,0.101503,0.38367,0.999786,0.0433469,0.383766,1.09379,0.134352,0.388239,1.10073,-0.0481249,0.568672,1.04515,0.185386,0.599593,1.04937,0.0186019,0.540656,0.14385,-0.0941056,0.632026,0.106002,-0.119261,0.737738,0.0674747,-0.0444179,0.575945,0.150198,0.0850769,0.314565,0.0737213,0.203489,0.417067,0.0678812,0.210506,0.529652,0.0620917,0.15609,0.363749,0.0955694
27.2,0.101052,0.38267,0.997948,0.0428853,0.382867,1.09201,0.133912,0.387351,1.09891,-0.0481711,0.567835,1.0432,0.185329,0.598798,1.04723,0.0150452,0.56496,0.129727,-0.0981398,0.658328,0.0999313,-0.123904,0.766427,0.0690516,-0.0480764,0.599508,0.139452,0.084827,0.302721,0.0740442,0.203496,0.4051,0.0679835,0.210762,0.517585,0.061939,0.155775,0.352009,0.0959545
27.21,0.100667,0.382085,0.996183,0.0423917,0.38214,1.09025,0.133463,0.386674,1.09708,-0.0484048,0.567399,1.04112,0.185106,0.598222,1.04507,0.0105622,0.589426,0.116428,-0.1023,0.685308,0.0951773,-0.128215,0.795248,0.0720176,-0.0519127,0.623702,0.129489,0.0846657,0.290907,0.0744306,0.20345,0.393065,0.0680779,0.210997,0.50558,0.0617156,0.155483,0.340428,0.0963435
27.22,0.100135,0.381497,0.994387,0.0418417,0.381636,1.08847,0.132972,0.386262,1.09527,-0.0488893,0.567185,1.03901,0.184731,0.59774,1.04287,0.00581338,0.614507,0.104645,-0.106214,0.712616,0.0919916,-0.131555,0.823924,0.0763949,-0.0559375,0.648297,0.120908,0.0844151,0.279213,0.0749101,0.203426,0.381117,0.0682147,0.21132,0.493525,0.0615724,0.155223,0.328891,0.0968395
27.23,0.099662,0.381457,0.992559,0.0413316,0.381433,1.08665,0.132468,0.386091,1.09346,-0.0493576,0.567102,1.03672,0.18425,0.597576,1.04069,0.00077497,0.639457,0.0943851,-0.109632,0.739922,0.0905705,-0.133489,0.85244,0.0828317,-0.0603678,0.672958,0.114153,0.0841288,0.267467,0.0755154,0.203454,0.369068,0.06832,0.211681,0.48148,0.0614364,0.154864,0.317386,0.0974171
27.24,0.0992095,0.381311,0.990771,0.0407067,0.381681,1.08482,0.131875,0.386253,1.09173,-0.0500113,0.567431,1.03449,0.183663,0.597461,1.03847,-0.00485761,0.663713,0.0857636,-0.112827,0.766479,0.0907374,-0.133904,0.879855,0.0911495,-0.0647361,0.697109,0.109272,0.08383,0.255897,0.0761622,0.203437,0.357104,0.0684591,0.212063,0.469401,0.061295,0.154487,0.305865,0.0981769
27.25,0.0985747,0.38147,0.988928,0.0400083,0.382084,1.08288,0.131215,0.386638,1.08985,-0.0506932,0.567964,1.0322,0.183053,0.597673,1.03618,-0.0106254,0.686457,0.0790879,-0.115405,0.791408,0.0925373,-0.13317,0.905194,0.101299,-0.0688344,0.719792,0.105875,0.0833707,0.244366,0.076855,0.203426,0.345259,0.0686316,0.212401,0.457385,0.0611501,0.154111,0.294534,0.098921
27.26,0.0978321,0.38195,0.986957,0.0391512,0.382736,1.08078,0.130406,0.387129,1.08786,-0.0514925,0.568799,1.02984,0.182327,0.598012,1.03394,-0.0159027,0.707277,0.0741683,-0.11708,0.813845,0.0959441,-0.131272,0.927379,0.112502,-0.0724896,0.740252,0.104316,0.0829412,0.232869,0.0776617,0.203276,0.333445,0.0687853,0.212796,0.445307,0.0609934,0.15363,0.283183,0.0998802
